35-1012.00|0|Core|Record production, operational, and personnel data on specified forms.|72
35-1012.00|0|Core|Develop equipment maintenance schedules and arrange for repairs.|66
35-1012.00|0|Core|Evaluate new products for usefulness and suitability.|59
35-1012.00|0|Supplemental|Greet and seat guests, and present menus and wine lists.|85
35-1012.00|0|Supplemental|Schedule parties and take reservations.|79
35-1012.00|0|Supplemental|Present bills and accept payments.|74
35-1012.00|0|Supplemental|Conduct meetings and collaborate with other personnel to plan menus, serving arrangements, and related details.|72
35-1012.00|0|Supplemental|Assess nutritional needs of patients, plan special menus, supervise the assembly of regular and special diet trays, and oversee the delivery of food trolleys to hospital patients.|67
35-1012.00|0|Supplemental|Develop departmental objectives, budgets, policies, procedures, and strategies.|65
35-1012.00|1|Administration and Management|Knowledge of business and management principles involved in strategic planning, resource allocation, human resources modeling, leadership technique, production methods, and coordination of people and resources.|73
35-1012.00|1|Customer and Personal Service|Knowledge of principles and processes for providing customer and personal services. This includes customer needs assessment, meeting quality standards for services, and evaluation of customer satisfaction.|71
35-1012.00|1|Food Production|Knowledge of techniques and equipment for planting, growing, and harvesting food products (both plant and animal) for consumption, including storage/handling techniques.|69
35-1012.00|1|Mathematics|Knowledge of arithmetic, algebra, geometry, calculus, statistics, and their applications.|56
35-1012.00|1|Education and Training|Knowledge of principles and methods for curriculum and training design, teaching and instruction for individuals and groups, and the measurement of training effects.|55
35-1012.00|1|Personnel and Human Resources|Knowledge of principles and procedures for personnel recruitment, selection, training, compensation and benefits, labor relations and negotiation, and personnel information systems.|51
35-1012.00|1|Production and Processing|Knowledge of raw materials, production processes, quality control, costs, and other techniques for maximizing the effective manufacture and distribution of goods.|48
35-1012.00|1|English Language|Knowledge of the structure and content of the English language including the meaning and spelling of words, rules of composition, and grammar.|48
35-1012.00|1|Clerical|Knowledge of administrative and clerical procedures and systems such as word processing, managing files and records, stenography and transcription, designing forms, and other office procedures and terminology.|46
35-1012.00|1|Sales and Marketing|Knowledge of principles and methods for showing, promoting, and selling products or services. This includes marketing strategy and tactics, product demonstration, sales techniques, and sales control systems.|46
35-1012.00|1|Public Safety and Security|Knowledge of relevant equipment, policies, procedures, and strategies to promote effective local, state, or national security operations for the protection of people, data, property, and institutions.|41
35-1012.00|1|Economics and Accounting|Knowledge of economic and accounting principles and practices, the financial markets, banking and the analysis and reporting of financial data.|40
35-1012.00|1|Computers and Electronics|Knowledge of circuit boards, processors, chips, electronic equipment, and computer hardware and software, including applications and programming.|35
35-1012.00|1|Psychology|Knowledge of human behavior and performance; individual differences in ability, personality, and interests; learning and motivation; psychological research methods; and the assessment and treatment of behavioral and affective disorders.|32
35-1012.00|1|Telecommunications|Knowledge of transmission, broadcasting, switching, control, and operation of telecommunications systems.|26
35-1012.00|1|Transportation|Knowledge of principles and methods for moving people or goods by air, rail, sea, or road, including the relative costs and benefits.|23
35-1012.00|1|Chemistry|Knowledge of the chemical composition, structure, and properties of substances and of the chemical processes and transformations that they undergo. This includes uses of chemicals and their interactions, danger signs, production techniques, and disposal methods.|20
35-1012.00|1|Therapy and Counseling|Knowledge of principles, methods, and procedures for diagnosis, treatment, and rehabilitation of physical and mental dysfunctions, and for career counseling and guidance.|19
35-1012.00|1|Mechanical|Knowledge of machines and tools, including their designs, uses, repair, and maintenance.|17
35-1012.00|1|Communications and Media|Knowledge of media production, communication, and dissemination techniques and methods. This includes alternative ways to inform and entertain via written, oral, and visual media.|17
35-1012.00|1|Engineering and Technology|Knowledge of the practical application of engineering science and technology. This includes applying principles, techniques, procedures, and equipment to the design and production of various goods and services.|16
35-1012.00|1|Law and Government|Knowledge of laws, legal codes, court procedures, precedents, government regulations, executive orders, agency rules, and the democratic political process.|16
